#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,7-4,SAMN07267327,PRJNA390877,GCA_010578235.1,Contig,4.03003,43.7,,NJRG01,7,3991,2020-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/578/235/GCA_010578235.1_ASM1057823v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/578/235/GCF_010578235.1_ASM1057823v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,8-1,SAMN07267328,PRJNA390877,GCA_010578225.1,Contig,4.02933,43.7,,NJRF01,9,3989,2020-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/578/225/GCA_010578225.1_ASM1057822v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/578/225/GCF_010578225.1_ASM1057822v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,D5,SAMN08954391,PRJNA450905,GCA_003144575.1,Contig,4.02784,43.5,,QFXL01,50,3822,2018-05-21T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/575/GCF_003144575.1_ASM314457v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM103637,SAMN10797246,PRJNA516730,GCA_004119875.1,Complete,4.02724,43.7,chromosome:NZ_CP035414.1/CP035414.1,,1,4048,2019-01-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/875/GCF_004119875.1_ASM411987v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,7706,SAMN07372718,PRJNA395369,GCA_002272375.1,Contig,4.02714,43.7,,NPCP01,65,4017,2017-08-28T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/272/375/GCF_002272375.1_assembly-7706_v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SC3.7,SAMN18826883,PRJNA723722,GCA_018224865.2, Chromosome,4.02654,43.7,chromosome:NZ_CP076083.1/CP076083.1,,1,3994,2021-05-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/224/865/GCA_018224865.2_ASM1822486v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/224/865/GCF_018224865.2_ASM1822486v2
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,5-1,SAMN07267325,PRJNA390877,GCA_010580645.1,Scaffold,4.02603,43.7,,NJRH01,10,3995,2020-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/580/645/GCA_010580645.1_ASM1058064v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/580/645/GCF_010580645.1_ASM1058064v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM102753,SAMN08707581,PRJNA438180,GCA_009913255.1,Complete,4.02571,43.9,chromosome:NZ_CP028201.1/CP028201.1,,1,3905,2020-01-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/255/GCF_009913255.1_ASM991325v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,179-F 10A1 HS,SAMN19102935,PRJNA728748,GCA_019037525.1,Scaffold,4.02542,43.7,,JAHHYD01,15,3889,2021-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/037/525/GCA_019037525.1_ASM1903752v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/037/525/GCF_019037525.1_ASM1903752v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,UD1022,SAMN03701301,PRJNA284309,GCA_001015095.1,Complete,4.02533,43.9,chromosome:NZ_CP011534.1/CP011534.1,,1,3889,2015-05-29T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/015/095/GCF_001015095.1_ASM101509v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,29-3,SAMN07267371,PRJNA390877,GCA_010578065.1,Contig,4.02531,43.7,,NJRB01,10,3989,2020-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/578/065/GCA_010578065.1_ASM1057806v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/578/065/GCF_010578065.1_ASM1057806v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ZL27,SAMN10397601,PRJNA504727,GCA_003762825.1,Contig,4.02395,43.7,,RJWB01,33,3956,2018-11-15T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/762/825/GCF_003762825.1_ASM376282v1
Bacillus subtilis subsp. subtilis str. BAB-1,Bacteria;Terrabacteria group;Firmicutes,BAB-1,SAMN02603719,PRJNA192249,GCA_000349795.1,Complete,4.02194,43.9,chromosome:NC_020832.1/CP004405.1,,1,3890,2013-03-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/349/795/GCA_000349795.1_ASM34979v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/795/GCF_000349795.1_ASM34979v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NSS,SAMN13622672,PRJNA596393,GCA_009834865.1,Contig,4.02143,43.7,,WVRO01,150,3919,2020-01-08T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/834/865/GCF_009834865.1_ASM983486v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0539,SAMN11792699,PRJNA543692,GCA_007666315.1,Contig,4.01998,43.5,,VDOZ01,133,4042,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/315/GCF_007666315.1_ASM766631v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,B4072,SAMN03174422,PRJNA266797,GCA_000830595.1,Scaffold,4.01941,43.4,,JXHO01,72,4034,2015-02-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/595/GCA_000830595.1_ASM83059v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/830/595/GCF_000830595.1_ASM83059v1
Bacillus subtilis J25,Bacteria;Terrabacteria group;Firmicutes,J25,SAMN02744112,PRJNA202329,GCA_007829495.1,Scaffold,4.01865,43.7,,VLJJ01,16,3967,2019-08-02T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/829/495/GCF_007829495.1_ASM782949v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0516,SAMN11792676,PRJNA543692,GCA_007666795.1,Contig,4.01812,43.5,,VDPU01,124,4041,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/795/GCF_007666795.1_ASM766679v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0517,SAMN11792677,PRJNA543692,GCA_007666735.1,Contig,4.01744,43.5,,VDPT01,124,4042,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/735/GCF_007666735.1_ASM766673v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SEN31,SAMN03273307,PRJNA271214,GCA_000815405.1,Contig,4.01742,43.3,,JXAR01,112,0,2015-01-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/815/405/GCA_000815405.1_ASM81540v1,
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,B4069,SAMN03174419,PRJNA266797,GCA_000830605.1,Scaffold,4.01642,43.4,,JXHL01,68,4027,2015-02-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/605/GCA_000830605.1_ASM83060v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/830/605/GCF_000830605.1_ASM83060v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ZD01,SAMN13155133,PRJNA580327,GCA_009665145.2,Complete,4.01536,43.8,chromosome:NZ_CP046448.1/CP046448.1,,1,3901,2019-12-03T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/665/145/GCF_009665145.1_ASM966514v2
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0543,SAMN11792703,PRJNA543692,GCA_007666295.1,Contig,4.01492,43.5,,VDOV01,112,4035,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/295/GCF_007666295.1_ASM766629v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0514,SAMN11792674,PRJNA543692,GCA_007666815.1,Contig,4.01476,43.5,,VDPW01,112,4031,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/815/GCF_007666815.1_ASM766681v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DKU_NT_02,SAMN07482639,PRJNA384709,GCA_002269175.1,Complete,4.01426,43.6,chromosome:NZ_CP022890.1/CP022890.1,,1,3859,2017-08-24T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/269/175/GCF_002269175.1_ASM226917v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,VV2,SAMN05915708,PRJNA348796,GCA_001808235.1,Complete,4.01382,43.9,chromosome:NZ_CP017676.1/CP017676.1,,1,3910,2016-10-21T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/808/235/GCF_001808235.1_ASM180823v1
Bacillus subtilis HJ5,Bacteria;Terrabacteria group;Firmicutes,HJ5,SAMN03492038,PRJNA236412,GCA_000973605.1,Complete,4.01293,43.8,chromosome:NZ_CP007173.1/CP007173.1,,1,3897,2015-04-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/973/605/GCA_000973605.1_ASM97360v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/973/605/GCF_000973605.1_ASM97360v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM103576,SAMN10790877,PRJNA516537,GCA_004119615.1,Complete,4.01218,43.5,chromosome:NZ_CP035402.1/CP035402.1,,1,3947,2019-01-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/615/GCF_004119615.1_ASM411961v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RO-NN-1,SAMN30494012,PRJNA846324,GCA_024917175.1,Complete,4.01197,43.9,chromosome:NZ_CP103784.1/CP103784.1,,1,3890,2022-09-04T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/917/175/GCF_024917175.1_ASM2491717v1
Bacillus subtilis subsp. subtilis str. RO-NN-1,Bacteria;Terrabacteria group;Firmicutes,RO-NN-1,SAMN02603351,PRJNA68559,GCA_000227485.1,Complete,4.01195,43.9,chromosome:NC_017195.1/CP002906.1,,1,3877,2011-10-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/227/485/GCA_000227485.1_ASM22748v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/227/485/GCF_000227485.1_ASM22748v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SF106,SAMN30932898,PRJNA882357,GCA_025452155.1, Chromosome,4.01123,43.7,chromosome:NZ_CP104962.1/CP104962.1,,1,4029,2022-09-28T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/452/155/GCF_025452155.1_ASM2545215v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BS38,SAMN05717668,PRJNA341310,GCA_001746575.1,Complete,4.01042,43.6,chromosome:NZ_CP017314.1/CP017314.1,,1,3898,2016-09-26T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/746/575/GCF_001746575.1_ASM174657v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,BE27,SAMN10497934,PRJNA507554,GCA_003931545.1,Contig,4.00949,43.8,,RRZE01,43,3952,2018-12-08T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/931/545/GCF_003931545.1_ASM393154v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,28-3,SAMN07267369,PRJNA390877,GCA_010578035.1,Scaffold,4.0087,43.6,,NJRC01,18,3973,2020-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/578/035/GCA_010578035.1_ASM1057803v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/578/035/GCF_010578035.1_ASM1057803v1
Bacillus subtilis PTS-394,Bacteria;Terrabacteria group;Firmicutes,PTS-394,SAMN02352513,PRJNA218603,GCA_000507005.1,Contig,4.00579,43.7,,AWXG01,34,3978,2013-12-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/507/005/GCA_000507005.1_PTS394,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/005/GCF_000507005.1_PTS394
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,179-D 3C1 HS,SAMN19102932,PRJNA728748,GCA_019037905.1,Contig,4.00578,43.8,,JAHHYX01,10,3854,2021-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/037/905/GCA_019037905.1_ASM1903790v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/037/905/GCF_019037905.1_ASM1903790v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,ONU 559,SAMN15860571,PRJNA658161,GCA_014298115.1,Complete,4.0043,43.9,chromosome:NZ_CP060417.1/CP060417.1,,1,3908,2020-08-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/298/115/GCA_014298115.1_ASM1429811v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/298/115/GCF_014298115.1_ASM1429811v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PY79,SAMN09761863,PRJNA484220,GCA_008682315.1,Scaffold,4.00218,43.7,,QSNC01,11,4015,2019-09-23T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/682/315/GCF_008682315.1_ASM868231v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PTA-271,SAMN15546529,PRJNA646528,GCA_014805495.1,Contig,4.00176,43.8,,JACERQ01,20,3856,2020-09-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/805/495/GCA_014805495.1_ASM1480549v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/805/495/GCF_014805495.1_ASM1480549v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RHF2,SAMN17389609,PRJNA693507,GCA_016774345.1,Contig,4.00096,43.7,,JAETVZ01,39,3945,2021-01-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/774/345/GCA_016774345.1_ASM1677434v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/774/345/GCF_016774345.1_ASM1677434v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DS3_4,SAMN06464103,PRJNA336518,GCA_018603725.1,Contig,4.00056,43.8,,JAHFZW01,65,3888,2021-05-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/603/725/GCA_018603725.1_ASM1860372v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/603/725/GCF_018603725.1_ASM1860372v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,JC1005,SAMN13921480,PRJNA603152,GCA_012926045.1,Contig,4.00004,43.8,,JAAOLA01,25,3873,2020-04-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/926/045/GCA_012926045.1_ASM1292604v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/926/045/GCF_012926045.1_ASM1292604v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,516_BAMY,SAMN03197710,PRJNA267549,GCA_001057075.1,Contig,3.99812,43.8,,JVEA01,42,3931,2015-07-10T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/057/075/GCF_001057075.1_ASM105707v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,OGU1,SAMN09217786,PRJNA471791,GCA_003336895.2,Contig,3.99761,43.7,,QLNM02,9,3935,2018-07-24T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/336/895/GCF_003336895.2_ASM333689v2
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,179-I 6A2 HS,SAMN19102937,PRJNA728748,GCA_019037305.1,Contig,3.99757,43.7,,JAHHXT01,25,3833,2021-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/037/305/GCA_019037305.1_ASM1903730v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/037/305/GCF_019037305.1_ASM1903730v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,179-I 4D1 HS,SAMN19102936,PRJNA728748,GCA_019037405.1,Contig,3.99699,43.7,,JAHHXX01,27,3832,2021-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/037/405/GCA_019037405.1_ASM1903740v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/037/405/GCF_019037405.1_ASM1903740v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,179-J 10A2 HS,SAMN19102939,PRJNA728748,GCA_019037205.1,Contig,3.99594,43.8,,JAHHXN01,12,3848,2021-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/037/205/GCA_019037205.1_ASM1903720v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/037/205/GCF_019037205.1_ASM1903720v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,X0416,SAMN29354284,PRJNA852870,GCA_024128815.1,Scaffold,3.99523,43.5,,JAMYDW01,65,3993,2022-07-03T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/128/815/GCF_024128815.1_ASM2412881v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BS-6,SAMN11431821,PRJNA533011,GCA_005218185.1,Scaffold,3.99499,43.8,,SSXZ01,21,3881,2019-05-07T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/218/185/GCF_005218185.1_ASM521818v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,JRS6,SAMEA3484405,PRJEB9876,GCA_001286865.1,Contig,3.99376,43.7,,CYHN01,80,3966,2015-08-27T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/286/865/GCF_001286865.1_Bacillus_JRS6
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,20-3,SAMN07267346,PRJNA390877,GCA_010578135.1,Scaffold,3.99083,43.5,,NJRD01,16,4051,2020-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/578/135/GCA_010578135.1_ASM1057813v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/578/135/GCF_010578135.1_ASM1057813v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,179-D 8B1 HS,SAMN19102933,PRJNA728748,GCA_019037825.1,Contig,3.98952,43.8,,JAHHYT01,13,3847,2021-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/037/825/GCA_019037825.1_ASM1903782v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/037/825/GCF_019037825.1_ASM1903782v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,PY79,SAMN13447072,PRJNA593013,GCA_009741365.1,Contig,3.98902,43.7,,WOWX01,10,3939,2019-12-11T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/741/365/GCF_009741365.1_ASM974136v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM100757,SAMN07125938,PRJNA386756,GCA_002173715.1,Complete,3.98865,43.6,chromosome:NZ_CP021499.1/CP021499.1,,1,3988,2017-06-06T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/173/715/GCF_002173715.1_ASM217371v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM100761,SAMN07204268,PRJNA389629,GCA_002201955.1,Complete,3.98863,43.6,chromosome:NZ_CP021889.1/CP021889.1,,1,3974,2017-06-20T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/201/955/GCF_002201955.1_ASM220195v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM101444,SAMN07125937,PRJNA386755,GCA_002173695.1,Complete,3.9886,43.6,chromosome:NZ_CP021498.1/CP021498.1,,1,3965,2017-06-06T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/173/695/GCF_002173695.1_ASM217369v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0398,SAMN11792558,PRJNA543692,GCA_007672955.1,Contig,3.9844,43.5,,VDTO01,111,4008,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/672/955/GCF_007672955.1_ASM767295v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,EB1,SAMN20065942,PRJNA744031,GCA_019969135.1,Contig,3.98391,43.7,,JAHWGN01,10,3797,2021-09-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/969/135/GCA_019969135.1_ASM1996913v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/969/135/GCF_019969135.1_ASM1996913v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,140B,SAMN09074953,PRJNA463114,GCA_004365735.1,Scaffold,3.98319,43.5,,SOBO01,27,3977,2019-03-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/365/735/GCF_004365735.1_ASM436573v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,Bs-916,SAMN03009557,PRJNA259307,GCA_000772205.1,Complete,3.98167,46.5,chromosome:NZ_CP009611.1/CP009611.1,,1,3713,2014-11-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/205/GCA_000772205.1_ASM77220v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/772/205/GCF_000772205.1_ASM77220v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RC 25,SAMN06445278,PRJNA376653,GCA_004103895.1,Scaffold,3.98059,43.7,,MZZI01,10,3926,2019-01-23T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/103/895/GCF_004103895.1_ASM410389v1
Bacillus subtilis Hal1,Bacteria;Terrabacteria group;Firmicutes,Hal1,SAMN02471781,PRJNA169006,GCA_000409585.1,Contig,3.97905,43.8,,AMCA01,345,3948,2013-06-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/409/585/GCA_000409585.1_Hal1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/409/585/GCF_000409585.1_Hal1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CRN 11,SAMN14531565,PRJNA622881,GCA_013267035.1,Scaffold,3.97387,43.8,,JABRVE01,227,3847,2020-06-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/035/GCA_013267035.1_ASM1326703v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/035/GCF_013267035.1_ASM1326703v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,KO7,SAMN16453360,PRJNA669423,GCA_015070965.1,Contig,3.97099,43.7,,JADDIK01,21,3941,2020-10-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/965/GCA_015070965.1_ASM1507096v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/965/GCF_015070965.1_ASM1507096v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6128,SAMEA8103438,PRJEB43128,GCA_905315055.1,Contig,3.96454,43.8,,CAJNQE01,37,3922,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/315/055/GCA_905315055.1_NRS6128,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/315/055/GCF_905315055.1_NRS6128
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,B4068,SAMN03174418,PRJNA266797,GCA_000830635.1,Scaffold,3.96295,43.4,,JXHK01,101,3917,2015-02-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/635/GCA_000830635.1_ASM83063v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/830/635/GCF_000830635.1_ASM83063v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,JRS11,SAMEA3484410,PRJEB9876,GCA_001286885.1,Contig,3.96229,43.8,,CYHQ01,76,3948,2015-08-27T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/286/885/GCF_001286885.1_Bacillus_JRS11
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RU36A,SAMN05878487,PRJEB18886,GCA_900156365.1,Scaffold,3.96144,43.6,,FTMW01,15,3972,2017-01-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/156/365/GCA_900156365.1_IMG-taxon_2708742540_annotated_assembly,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/156/365/GCF_900156365.1_IMG-taxon_2708742540_annotated_assembly
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,zh78,SAMN03068858,PRJNA261090,GCA_002612765.1,Contig,3.96132,43.6,,JRHS01,60,3945,2017-10-20T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/612/765/GCF_002612765.1_ASM261276v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ERR5647223_bin.6_metawrap_v1.3_MAG,SAMEA111406192,PRJEB55708,GCA_947037075.1,Contig,3.96115,43.8,,CAMQTE01,37,0,2022-10-06T00:00:00Z,,
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ATCC 19217,SAMN03010507,PRJNA259686,GCA_000772165.1,Complete,3.9599,46.4,chromosome:NZ_CP009749.1/CP009749.1,,1,3675,2014-11-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/772/165/GCA_000772165.1_ASM77216v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/772/165/GCF_000772165.1_ASM77216v1
