#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-7121","SAMN02741587","PRJNA245909","GCA_000728275.1","Contig",3.1172,37.9,,"JPBA01",26,3072,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/728/275/GCA_000728275.1_ASM72827v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/728/275/GCF_000728275.1_ASM72827v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN028815","SAMN03285281","PRJNA215355","GCA_003607795.1","Contig",3.16302,37.9,,"QOTW01",20,3153,"2018-10-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/607/795/GCF_003607795.1_ASM360779v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL H5-0793","SAMN02741460","PRJNA245909","GCA_000726045.1","Contig",3.12478,37.9,,"JOWF01",24,3063,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/045/GCA_000726045.1_ASM72604v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/045/GCF_000726045.1_ASM72604v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL L4-0404","SAMN02741463","PRJNA245909","GCA_000726065.1","Contig",3.10772,37.9,,"JOWI01",28,3056,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/065/GCA_000726065.1_ASM72606v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/065/GCF_000726065.1_ASM72606v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-7489","SAMN02741602","PRJNA245909","GCA_000728725.1","Contig",3.06424,37.9,,"JPBP01",20,2985,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/728/725/GCA_000728725.1_ASM72872v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/728/725/GCF_000728725.1_ASM72872v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","176","SAMN14786539","PRJNA629756","GCA_013432985.1","Contig",3.10188,37.9,,"JABMDZ01",44,2930,"2020-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/432/985/GCA_013432985.1_ASM1343298v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/432/985/GCF_013432985.1_ASM1343298v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-5686","SAMN02741493","PRJNA245909","GCA_000726655.1","Contig",3.09482,37.9,,"JOXK01",20,3029,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/655/GCA_000726655.1_ASM72665v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/655/GCF_000726655.1_ASM72665v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-5786","SAMN02741499","PRJNA245909","GCA_000726865.1","Contig",3.1249,37.9,,"JOXQ01",28,3047,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/865/GCA_000726865.1_ASM72686v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/865/GCF_000726865.1_ASM72686v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6317","SAMN02741533","PRJNA245909","GCA_000726965.1","Contig",3.12657,37.9,,"JOYY01",22,3067,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/965/GCA_000726965.1_ASM72696v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/965/GCF_000726965.1_ASM72696v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6341","SAMN02741535","PRJNA245909","GCA_000726995.1","Contig",3.12393,37.9,,"JOZA01",31,3060,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/995/GCA_000726995.1_ASM72699v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/995/GCF_000726995.1_ASM72699v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6936","SAMN02741577","PRJNA245909","GCA_000727945.1","Contig",3.12643,37.9,,"JPAQ01",30,3055,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/727/945/GCA_000727945.1_ASM72794v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/727/945/GCF_000727945.1_ASM72794v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6791","SAMN02741564","PRJNA245909","GCA_000728415.1","Contig",3.09431,37.9,,"JPAD01",22,3027,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/728/415/GCA_000728415.1_ASM72841v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/728/415/GCF_000728415.1_ASM72841v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6725","SAMN02741558","PRJNA245909","GCA_000728505.1","Contig",3.09552,37.9,,"JOZX01",23,3029,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/728/505/GCA_000728505.1_ASM72850v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/728/505/GCF_000728505.1_ASM72850v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-7554","SAMN02741605","PRJNA245909","GCA_000728665.1","Contig",3.09547,37.9,,"JPBS01",20,3031,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/728/665/GCA_000728665.1_ASM72866v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/728/665/GCF_000728665.1_ASM72866v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-7534","SAMN02741604","PRJNA245909","GCA_000728845.1","Contig",3.12491,37.9,,"JPBR01",20,3047,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/728/845/GCA_000728845.1_ASM72884v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/728/845/GCF_000728845.1_ASM72884v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","500","SAMN14786552","PRJNA629756","GCA_013432695.1","Contig",2.98975,37.9,,"JABEOD01",30,2783,"2020-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/432/695/GCA_013432695.1_ASM1343269v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/432/695/GCF_013432695.1_ASM1343269v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6488","SAMN02741543","PRJNA245909","GCA_000727915.1","Contig",3.06414,37.9,,"JOZI01",23,2982,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/727/915/GCA_000727915.1_ASM72791v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/727/915/GCF_000727915.1_ASM72791v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC-LM3066","SAMN10410874","PRJNA505124","GCA_009788885.1","Scaffold",2.99651,37.9,,"RQQF01",16,2849,"2019-12-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/788/885/GCF_009788885.1_ASM978888v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-5088","SAMN02741466","PRJNA245909","GCA_000726125.1","Contig",3.09472,37.9,,"JOWL01",20,3027,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/125/GCA_000726125.1_ASM72612v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/125/GCF_000726125.1_ASM72612v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6112","SAMN02741516","PRJNA245909","GCA_000727305.1","Contig",3.12509,37.9,,"JOYH01",27,3047,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/727/305/GCA_000727305.1_ASM72730v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/727/305/GCF_000727305.1_ASM72730v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM12_7","SAMN16236822","PRJNA664655","GCA_015352595.1","Contig",3.04099,37.9,,"JADKMV01",24,2905,"2020-11-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/352/595/GCA_015352595.1_ASM1535259v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/352/595/GCF_015352595.1_ASM1535259v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM12_8","SAMN16236823","PRJNA664655","GCA_015352615.1","Contig",2.99692,37.9,,"JADKMU01",12,2836,"2020-11-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/352/615/GCA_015352615.1_ASM1535261v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/352/615/GCF_015352615.1_ASM1535261v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D32L","SAMN20115079","PRJNA744724","GCA_021198195.1","Contig",2.97311,37.9,,"JAHVVU01",19,2940,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/198/195/GCA_021198195.1_ASM2119819v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/198/195/GCF_021198195.1_ASM2119819v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D31X","SAMN20115078","PRJNA744724","GCA_021198225.1","Contig",2.97365,37.9,,"JAHVVT01",20,2938,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/198/225/GCA_021198225.1_ASM2119822v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/198/225/GCF_021198225.1_ASM2119822v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D190L","SAMN20115141","PRJNA744724","GCA_021198715.1","Contig",2.92781,37.8,,"JAHVBH01",11,2889,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/198/715/GCA_021198715.1_ASM2119871v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/198/715/GCF_021198715.1_ASM2119871v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","NewTec_Lm-1265","SAMN15945283","PRJNA659909","GCA_022747905.1","Scaffold",3.06853,37.9,,"JALDPS01",23,3029,"2022-03-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/747/905/GCA_022747905.1_ASM2274790v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/747/905/GCF_022747905.1_ASM2274790v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CDPHFDLB-F1601052-113","SAMN04523268","PRJNA215355","GCA_002487645.1","Contig",3.00155,37.8,,"NYNK01",20,2970,"2017-10-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/487/645/GCF_002487645.1_ASM248764v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","COB873","SAMN17725622","PRJNA698557","GCA_016918705.1","Contig",2.86784,37.9,,"JAFFOL01",30,2735,"2021-02-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/918/705/GCA_016918705.1_ASM1691870v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/918/705/GCF_016918705.1_ASM1691870v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN049268","SAMN04958371","PRJNA304956","GCA_002443975.1","Scaffold",2.87622,37.9,,"NYGU01",20,2774,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/443/975/GCF_002443975.1_CFSAN049268"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","PNUSAL000422","SAMN02422950","PRJNA483181","GCA_003607615.1","Contig",3.01175,37.8,,"QXMF01",18,2979,"2018-10-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/607/615/GCF_003607615.1_ASM360761v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D169L","SAMN20115136","PRJNA744724","GCA_021198795.1","Contig",2.9357,37.9,,"JAHVBM01",13,2913,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/198/795/GCA_021198795.1_ASM2119879v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/198/795/GCF_021198795.1_ASM2119879v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2842STDY5753994","SAMEA2383415","PRJEB4909","GCA_900024455.1","Scaffold",2.9176,37.9,,"FFEK01",16,2806,"2016-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/024/455/GCA_900024455.1_12673_8_37","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/024/455/GCF_900024455.1_12673_8_37"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2842STDY5753860","SAMEA2383282","PRJEB4909","GCA_900034755.1","Scaffold",2.95376,37.8,,"FFGK01",10,2910,"2016-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/034/755/GCA_900034755.1_12754_4_72","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/034/755/GCF_900034755.1_12754_4_72"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","SHL12-22","SAMN04441845","PRJNA309903","GCA_002000285.1","Scaffold",3.01573,37.8,,"LRTX01",14,2964,"2017-02-15T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/000/285/GCF_002000285.1_ASM200028v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CD0351","SAMN14691502","PRJNA627918","GCA_018034985.1","Contig",2.94371,37.9,,"JABELN01",31,2772,"2021-04-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/034/985/GCA_018034985.1_ASM1803498v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/034/985/GCF_018034985.1_ASM1803498v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","A512","SAMN05410772","PRJNA329415","GCA_001710985.1","Contig",2.97715,37.8,,"MDNY01",20,2926,"2016-08-24T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/710/985/GCF_001710985.1_ASM171098v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","7987","SAMN18868249","PRJNA725037","GCA_019400445.1","Contig",3.05323,37.8,,"JAGVRG01",26,2896,"2021-07-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/400/445/GCA_019400445.1_ASM1940044v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/400/445/GCF_019400445.1_ASM1940044v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM06-00444","SAMEA3540840","PRJEB10736","GCA_001564615.1","Contig",2.89066,37.9,,"CYUX01",18,2783,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/564/615/GCF_001564615.1_LM06-00444_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM07-01042","SAMEA3540854","PRJEB10752","GCA_001564895.1","Contig",2.89066,37.9,,"CYVK01",18,2783,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/564/895/GCF_001564895.1_LM07-01042_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","N13-1155","SAMN09947990","PRJNA486730","GCA_003587855.1","Contig",2.83133,37.9,,"QYEB01",23,2714,"2018-09-21T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/587/855/GCF_003587855.1_ASM358785v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D84L","SAMN20115102","PRJNA744724","GCA_021197595.1","Contig",2.88131,37.9,,"JAHVWR01",12,2776,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/197/595/GCA_021197595.1_ASM2119759v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/197/595/GCF_021197595.1_ASM2119759v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN028894","SAMN03329733","PRJNA215355","GCA_003607715.1","Contig",2.8661,37.9,,"QOTU01",13,2765,"2018-10-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/607/715/GCF_003607715.1_ASM360771v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1572","SAMN08934502","PRJNA447903","GCA_008754055.1","Contig",3.11852,37.8,,"QDAU01",40,3085,"2019-09-30T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/754/055/GCF_008754055.1_ASM875405v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC-LM2875","SAMN10410863","PRJNA505124","GCA_009788165.1","Scaffold",2.92394,37.9,,"RQRQ01",12,2737,"2019-12-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/788/165/GCF_009788165.1_ASM978816v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","NRRL B-33583","SAMN03277672","PRJNA203445","GCA_001760805.1","Scaffold",2.91101,38,,"MKOU01",17,2796,"2016-10-12T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/760/805/GCF_001760805.1_BCW_3882"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2842STDY5753859","SAMEA2383281","PRJEB4909","GCA_900031485.1","Scaffold",2.95356,37.8,,"FFEN01",10,2908,"2016-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/031/485/GCA_900031485.1_12754_4_71","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/031/485/GCF_900031485.1_12754_4_71"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM-F-129","SAMN08801617","PRJNA374027","GCA_003187405.1","Scaffold",3.00299,37.8,,"QADQ01",13,2942,"2018-06-05T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/187/405/GCF_003187405.1_ASM318740v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN026609","SAMN04414904","PRJNA215355","GCA_001583365.1","Contig",2.94356,37.9,,"LUEC01",42,2881,"2016-03-08T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/583/365/GCF_001583365.1_CFSAN026609_01.1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN026603","SAMN04414899","PRJNA215355","GCA_001577965.1","Contig",2.89166,38,,"LSPR01",88,2830,"2016-02-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/577/965/GCF_001577965.1_CFSAN026603_01.1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","V1520","SAMN08321068","PRJNA428764","GCA_002879275.1","Contig",3.09356,37.9,,"PNQK01",53,3015,"2018-01-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/879/275/GCF_002879275.1_ASM287927v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6373","SAMN02741538","PRJNA245909","GCA_000727245.1","Contig",3.06819,37.8,,"JOZD01",23,3033,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/727/245/GCA_000727245.1_ASM72724v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/727/245/GCF_000727245.1_ASM72724v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6134","SAMN02741518","PRJNA245909","GCA_000727385.1","Contig",3.01975,37.8,,"JOYJ01",19,2981,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/727/385/GCA_000727385.1_ASM72738v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/727/385/GCF_000727385.1_ASM72738v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","BCW_3907","SAMN03359259","PRJNA203445","GCA_001825745.1","Scaffold",2.92822,37.9,,"MJNF01",17,2851,"2016-09-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/825/745/GCF_001825745.1_ASM182574v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2842STDY5753900","SAMEA2383322","PRJEB4909","GCA_900039305.1","Scaffold",3.01097,37.8,,"FFGX01",9,2967,"2016-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/039/305/GCA_900039305.1_12754_5_17","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/039/305/GCF_900039305.1_12754_5_17"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","490","SAMN14786549","PRJNA629756","GCA_013432785.1","Contig",2.93173,37.9,,"JABMDW01",38,2747,"2020-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/432/785/GCA_013432785.1_ASM1343278v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/432/785/GCF_013432785.1_ASM1343278v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","V1649","SAMN08321075","PRJNA428764","GCA_002879155.1","Scaffold",3.04224,37.9,,"PNQD01",21,2964,"2018-01-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/879/155/GCF_002879155.1_ASM287915v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN004302","SAMN03354327","PRJNA229903","GCA_003609005.1","Contig",3.11729,37.8,,"QOTK01",22,3042,"2018-10-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/609/005/GCF_003609005.1_ASM360900v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","A/1487/3.5","SAMN17136309","PRJNA686941","GCA_022096445.1","Scaffold",3.11892,37.9,,"JAEMWP01",36,3078,"2022-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/096/445/GCA_022096445.1_ASM2209644v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/096/445/GCF_022096445.1_ASM2209644v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","V1666","SAMN08321077","PRJNA428764","GCA_002879055.1","Scaffold",3.04604,37.8,,"PNQB01",22,3005,"2018-01-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/879/055/GCF_002879055.1_ASM287905v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2014L-6459","SAMN13941795","PRJNA590944","GCA_014527095.1","Contig",3.01092,37.9,,"JABXLU01",14,2823,"2020-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/527/095/GCA_014527095.1_ASM1452709v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/527/095/GCF_014527095.1_ASM1452709v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM19060","SAMN16872605","PRJNA680007","GCA_017308755.1","Contig",3.07944,37.9,,"JADWVQ01",24,2941,"2021-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/308/755/GCA_017308755.1_ASM1730875v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/308/755/GCF_017308755.1_ASM1730875v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM19055","SAMN16872601","PRJNA680007","GCA_017308795.1","Contig",3.07994,37.9,,"JADWVU01",23,2940,"2021-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/308/795/GCA_017308795.1_ASM1730879v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/308/795/GCF_017308795.1_ASM1730879v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM19057","SAMN16872603","PRJNA680007","GCA_017308805.1","Contig",3.03941,38,,"JADWVS01",20,2884,"2021-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/308/805/GCA_017308805.1_ASM1730880v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/308/805/GCF_017308805.1_ASM1730880v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM19054","SAMN16872600","PRJNA680007","GCA_017308815.1","Contig",3.08367,37.9,,"JADWVV01",25,2943,"2021-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/308/815/GCA_017308815.1_ASM1730881v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/308/815/GCF_017308815.1_ASM1730881v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM19052","SAMN16872598","PRJNA680007","GCA_017308875.1","Contig",3.08315,37.9,,"JADWVX01",28,2943,"2021-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/308/875/GCA_017308875.1_ASM1730887v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/308/875/GCF_017308875.1_ASM1730887v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM19049","SAMN16872596","PRJNA680007","GCA_017308885.1","Contig",3.03966,38,,"JADWVZ01",19,2883,"2021-03-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/308/885/GCA_017308885.1_ASM1730888v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/308/885/GCF_017308885.1_ASM1730888v1"
